Wavelength,Ethanol_2.5_5,Ethanol_5_5,Ethanol_5_10,0_Hg_2.5_5,0_Hg_5_5,0_Hg_5_10,0.001_Hg_2.5_5,0.001_Hg_5_5,0.001_Hg_5_10,0.0025_Hg_2.5_5,0.0025_Hg_5_5,0.0025_Hg_5_10,0.004_Hg_2.5_5,0.004_Hg_5_5,0.004_Hg_5_10,0.006_Hg_2.5_5,0.006_Hg_5_5,0.006_Hg_5_10,0.0125_Hg_2.5_5,0.0125_Hg_5_5,0.0125_Hg_5_10,0.013_Hg_2.5_5,0.013_Hg_5_5,0.013_Hg_5_10,0.016_Hg_2.5_5,0.016_Hg_5_5,0.016_Hg_5_10,0.0175_Hg_2.5_5,0.0175_Hg_5_5,0.0175_Hg_5_10,0.008_Hg_2.5_5,0.008_Hg_5_5,0.008_Hg_5_5,0.009_Hg_2.5_5,0.009_Hg_5_5,0.009_Hg_5_10
606.0200195,0.102033876,0.091174915,0.405204624,0.160218567,1.764251828,6.980985641,0.290242046,1.773963213,6.255781651,0.368864477,1.701123714,5.522006989,0.125447437,1.03454864,5.892029285,0.134261981,1.266582608,4.128189564,29.40296555,135.3199768,514.8290405,31.27995491,143.4554291,527.9552612,36.21276093,164.0077515,606.8149414,37.31206131,166.296875,617.2084351,18.15896606,86.77127075,321.8965759,22.34482765,102.9237976,393.5447388
607.0499878,-0.034559324,-0.025847474,0.566923022,0.370562524,1.587789059,6.642129898,0.497105837,1.247795224,5.825066566,0.401418328,1.492002487,5.32404995,0.394691825,1.663697243,5.231649399,0.135060981,0.996949375,4.867420197,28.44024277,132.908783,502.2895813,28.4903965,135.3814087,516.7189941,34.50444031,158.6521149,598.9667969,35.67859268,161.9008789,603.7240601,17.16741753,83.55403137,305.1821594,23.84589767,103.1340561,383.1392517
607.9400024,0.016745931,0.168225989,0.292265773,0.496253312,1.899977446,6.712666512,0.207584292,2.112657547,6.026340485,0.358877659,1.652695179,5.659590244,0.264063448,1.164875746,5.641693115,0.151376262,1.111303329,4.537445068,28.87527657,128.4223938,487.3745728,28.61055565,138.0825043,500.9766846,33.2420311,154.2964935,580.0709839,33.13961792,154.0297546,583.9834595,17.69304657,79.74403381,306.7970581,20.71111298,97.65117645,367.986084
608.9699707,0.01642778,0.145014465,0.327999592,0.539988697,1.568627477,6.529503345,0.451542765,1.963652849,7.023473263,0.100797981,0.97652936,5.0568223,0.236235097,0.902353466,5.254032135,0.270888001,1.231010795,3.799679518,27.24682808,126.1731262,468.2437744,29.05462074,130.7699585,488.6464539,32.32558441,152.8556519,570.8060913,34.83208084,148.8459473,559.7335815,18.41350365,79.54745483,295.360321,21.3535347,93.84450531,363.6056213
610,-0.058452189,0.102917716,0.374582619,0.543625951,1.510613322,6.066760063,0.526628733,1.558475375,5.986204147,0.253817856,1.30718112,4.321424484,0.437411577,1.213136673,4.822012901,0.310947895,0.978008032,3.848140478,27.27562141,122.6127167,460.8109436,28.17513466,126.1459122,479.3225708,31.47866631,144.1998138,546.8181152,31.13874626,140.4872284,547.5831909,16.01643181,76.07341766,288.9071655,20.24178314,93.39925385,351.7779541
611.0100098,0,0.06560991,0.583633363,0.312826723,1.890862584,6.003252029,0.328152984,1.68943727,5.813608646,0.310194492,1.043194771,4.230286121,0.209105268,1.227187157,4.767390728,0.192605615,0.909815371,4.012748718,27.87479973,118.2339935,448.8663635,27.32758904,127.4173126,468.4728394,29.19319344,141.0782318,539.0999146,30.49327469,142.9191589,539.2915649,15.68687153,75.96320343,281.2707214,19.00027657,90.49336243,343.3901367
612.0200195,0.025243176,0.188454866,0.607805491,0.238146082,1.567225575,4.897089958,0.435040861,1.612061739,5.931672573,0.066687785,1.405702949,4.366131306,0.283293188,0.970260799,4.40501833,0.103102528,0.832029164,3.933637857,26.99461555,114.3428955,438.7425842,26.38433456,121.2732925,456.7990112,31.90740967,136.3862762,522.4810791,28.75821304,140.5976563,523.5951538,14.75987244,72.37863922,273.3626709,18.37693024,89.27249908,335.2568359
613.039978,0.016885903,0.032063,0.487240791,0.270818114,1.821552396,5.719873905,0.323262483,2.324416399,5.448161602,0.240392596,1.129616976,4.653598309,0.202719823,1.421096802,4.226780415,0.271064699,0.945707202,3.614226103,24.11689377,113.750145,426.9693604,24.67984772,116.6653595,445.287323,27.4690609,137.0813751,502.3025818,27.94721603,138.4833984,506.1268921,15.70484257,72.07207489,271.4864807,19.23720551,86.24703979,329.0944519
614.0499878,0.127810761,0.058630776,0.195232421,0.325026184,1.299308181,5.959467888,0.332713425,1.436347604,5.640120983,0.255078942,1.198789477,4.413016796,0.116650142,1.090398669,4.444842815,0.184043422,0.80329746,3.558672667,24.40307999,108.4827652,418.1739807,25.78590584,114.3847885,433.8753052,28.72056007,133.063858,489.3263245,29.44718742,129.2971802,494.7431946,16.86260033,67.91559601,262.7505798,18.71388626,85.63025665,311.5362854
615.0700073,-0.067981541,0.058281098,0.37302199,0.288341135,1.642371893,5.678975582,0.465832025,1.576346755,4.972446918,0.202042311,1.45023942,4.160363197,0.240291789,1.277606606,4.092541218,0.18578884,1.259306073,3.75461936,24.34257317,105.8953781,401.5119324,24.46306038,114.1110916,422.3564758,28.19068909,126.537117,485.820282,27.917593,126.767067,482.2922363,14.0385952,65.15777588,254.565918,18.41138458,80.90183258,311.7637024
615.9400024,-0.034183066,0.046082646,0.308780968,0.413105995,1.266091228,4.918319702,0.311222524,1.552223086,4.335184574,0.049368899,0.820710778,4.378242493,0.157718226,1.120083332,3.928412676,0.340511769,0.855517089,3.469352007,22.00346947,105.6430893,394.3020325,23.73220634,108.7598495,421.5332642,26.00403976,126.0368347,465.4705811,27.00645256,127.2754822,474.4383545,13.05399323,66.25811005,247.2411652,18.00990486,76.9573288,302.9478455
616.9500122,0.092939943,0.096518889,0.268415213,0.26154691,1.206949949,6.149178505,0.330435664,1.703013062,5.328527927,0.108500607,1.021216393,4.208642483,0.47049731,0.965393305,4.234980583,0.21816656,0.942838728,3.020077944,22.30154037,97.1370697,389.3233643,21.93583298,108.9208908,400.0441284,24.30965233,121.785614,452.1622009,28.22900391,118.8903885,455.6613159,13.72123718,63.86412811,241.9322052,17.24640846,75.68605804,291.5954895
617.9699707,0.058964252,-0.019426906,0.419929177,0.106110327,1.513062954,5.301229954,0.360468596,1.10226655,4.249729156,0.150494114,1.124212146,3.924978018,0.189131796,1.147540927,4.071269989,0.218065918,0.980783165,2.759534597,23.02665329,98.88838959,374.5159607,21.18543816,106.6424637,391.1632385,25.12145424,118.5453415,443.2931824,26.2168808,118.8982162,444.129425,13.70127201,64.28734589,233.2904663,17.60001373,73.94535065,285.2481995
618.9799805,0.008604519,0.142938823,0.423378319,0.412085652,1.261805296,5.206495762,0.450938731,1.215157986,4.153963089,0.318351299,0.828039408,4.147395134,0.17010273,0.996348918,4.130835533,0.142848745,0.867520928,3.258790016,21.53151703,93.97516632,368.31604,21.56273842,100.1564026,377.723999,25.96363068,114.7537766,436.7835693,26.50610542,117.0649719,437.8088989,12.72885609,62.38660049,228.3483734,14.7530899,75.07264709,277.1670227
620,0.016883763,0.077838682,0.264413863,0.297424287,1.359392643,5.269060612,0.367628604,1.153354764,4.619652748,0.248925462,1.122312427,3.529312134,0.20759292,0.82222116,3.604026794,0.243586943,0.797268033,3.231091976,20.40989876,94.91474152,357.311676,21.29051781,100.2388077,373.0908508,25.82435989,111.0515671,429.9510498,22.8226757,113.4998856,429.7825928,12.2885294,58.27186584,220.0610962,15.02779102,69.91975403,275.1332703
621.0100098,0.017124901,0.072946236,0.318424851,0.13502793,1.331447601,5.197179317,0.304014742,0.873826444,4.987806797,0.254468024,1.233576775,3.496527672,0.226527169,1.033203721,3.390030384,0.102792531,0.824969113,2.973622799,20.3861084,91.47875977,345.2958984,20.80344963,96.17503357,361.248291,22.41082764,109.6353836,416.2944031,24.14250374,107.8604584,412.4915466,13.56444454,59.29909897,216.8375702,14.74603081,69.80568695,260.2707825
622.0200195,-0.008261595,0.205181167,0.341384322,0.29441452,1.57109189,4.540791988,0.368216246,1.428275824,5.340470791,0.419818789,1.097060323,3.80633688,0.142793551,1.047617197,3.047603846,0.272558481,1.075155973,2.795171499,20.31858063,89.7348175,335.7835999,20.02997589,94.47701263,350.9428711,23.01987267,108.0433197,400.6574097,24.15083504,106.8423843,399.3575134,12.46603394,55.13878632,210.7944641,13.8318243,66.81125641,256.8175659
623.039978,0,0.178708538,0.13713479,0.395094246,1.137820959,4.664596558,0.214349404,0.772673965,4.85357523,0.126017585,1.070027351,3.648071527,0.273432314,0.912795425,3.260876656,0.185157135,0.631836653,3.114111662,19.44580269,89.38805389,328.9673767,20.08882904,90.28409576,339.7367554,22.28987503,105.0809784,388.0191345,22.82001495,104.3121033,387.134491,11.43279076,54.9101944,203.4980469,13.21611881,65.72423553,247.9059906
624.0499878,0.041137367,0.131067619,0.422992557,0.358026028,0.993946552,5.080307007,0.343870074,1.213250041,4.409850597,0.126240313,0.942190349,3.764140129,0.285116911,0.649186254,3.378312349,0.395499736,0.909607768,2.71212697,17.63213158,83.38395691,319.3068848,19.12183189,89.5790863,341.4343262,20.62581635,101.6207504,381.0346069,22.8643856,103.1077728,381.0238037,11.34958744,52.64795303,199.2160492,15.72010326,65.10744476,242.1051941
625.0700073,0.101149738,0.119012982,0.162785858,0.422889084,1.097498655,4.333694458,0.205960855,0.993075073,4.039517403,0.058561232,1.014898419,3.516998768,0.225545645,0.821044624,2.862127781,0.202408657,1.021483421,3.055369616,18.06319427,82.79862976,319.5220032,17.44617271,88.93827057,323.3272095,20.65631485,98.09307098,374.3925171,21.64210892,101.010788,372.6120605,11.97675896,51.96834946,193.462204,14.18604088,63.69127274,236.0922089
625.9400024,0.016911604,0.112862319,0.260917783,0.229500666,1.498060822,4.89825201,0.303959072,0.79271245,3.411545038,0.325401336,1.072933674,3.452480555,0.163996682,1.064872861,3.273753881,0.065902203,0.71595943,2.847165108,16.97194481,79.44327545,304.5994873,18.00309372,86.04403687,309.9522095,19.75637817,94.38319397,362.7435913,21.23284721,97.68157196,367.7897644,10.41552067,52.76813507,188.4466248,14.61641312,62.23898315,229.2153015
626.9500122,-0.033182904,0.059130389,0.328551084,0.253276259,1.020466805,4.754202366,0.269598573,0.967174888,3.792161226,0.142501488,0.985877931,3.141088486,0.150192753,0.706869602,2.909545898,0.195118636,0.763667703,3.014322758,18.74923515,74.93310547,296.9650269,16.93956375,80.56433868,313.1595764,19.30171776,94.0750351,353.9250488,20.53839684,94.85162354,352.0057068,10.17374992,49.22086334,186.9171448,12.4382782,60.03910446,230.1352081
627.9699707,0.024907427,0.040527124,0.190045536,0.237888202,1.165226579,4.07959795,0.15395011,0.582233965,4.329116821,0.083260477,1.067228794,3.041481733,0.146731347,0.713225484,2.95219636,0.22089684,0.666283429,2.689988613,16.87510681,74.45709229,286.4220581,17.86029434,81.89980316,301.7527771,19.55902672,92.11397552,341.4717102,20.68722725,93.6145401,341.6615601,11.02737808,47.42756653,177.062439,14.02779388,57.66916656,214.2891083
628.9799805,0.050152548,0.146081358,0.25126791,0.075953856,1.06705749,4.41978693,0.16446799,0.941263795,4.25925827,0.162831545,0.829892039,3.620668411,0.227880791,0.971474588,3.221168995,0.178979307,0.912487745,2.595850468,16.53928947,73.56184387,281.0180969,16.96484947,78.70844269,293.0245361,19.4316597,85.9367218,330.5581055,19.40402603,91.33419037,343.8646851,9.124537468,46.64278412,175.459671,12.25862885,56.22460938,213.455246
630,0,0.162397772,0.501981854,0.230962113,1.225945711,4.487070084,0.272032499,1.190892339,3.657333136,0.120585702,1.040310264,2.948726177,0.17534484,0.75075078,2.984556198,0.246753916,1.021516919,2.433375597,15.48774624,69.43183136,268.4980469,15.09634304,75.32627106,280.2876587,18.05267906,88.93105316,320.6265259,18.94406509,85.46546936,322.2411499,10.32974339,44.77197647,168.8141327,12.21040821,55.70736694,209.2597198
631.0100098,-0.101641513,0.12229424,0.232706577,0.156744987,1.317167521,4.443492889,0.238123581,0.712935507,4.009978771,0.172323167,0.976451457,2.865310192,0.144620538,0.804039478,2.649936914,0.216023773,0.545479357,2.525547504,15.39395237,68.39328003,264.9253235,15.27555084,72.35579681,280.4382629,18.61592293,81.11260986,310.7143555,18.0668335,85.02396393,314.1179504,9.5440979,44.04608154,164.592804,11.45396519,52.94590378,199.7628326
632.0200195,0.042000569,-0.006409928,0.169817001,0.196555361,1.010425687,3.944257736,0.29246363,0.747021735,4.027089119,0.146039322,0.709732652,3.333443165,0.161081106,0.580811083,2.644931316,0.156266287,0.668558776,2.703086138,15.10438633,66.72449493,258.4116821,15.40315533,67.19670105,265.4465942,16.7313385,81.99175262,308.3516846,18.51232338,82.88092041,308.7037964,9.571454048,42.06602097,160.5257721,10.60464096,52.62879944,191.5977173
633.039978,0.041854661,0.01918993,0.360880554,0.335408479,1.177786946,3.570108652,0.175023332,1.156219482,3.298765421,0.235813305,0.632081449,2.770172358,0.254379571,0.95396477,2.698147297,0.209183142,0.749181867,2.645962477,15.172925,65.69225311,249.9788055,15.8552475,70.30625916,262.0394592,16.75045967,79.41436005,296.4416199,17.01068497,80.69943237,302.5412292,9.238249779,41.44888687,157.4013214,11.5082922,51.12430191,192.3079529
634.0499878,0.042253282,0.096999481,0.225867108,0.360786676,1.085599899,4.389873505,0.151459053,1.068936586,3.476886034,0.1262573,0.692242265,3.255705595,0.215991691,0.721975088,2.630416632,0.050224755,0.975317955,1.877843976,15.09164715,65.58432007,240.6789551,14.65278435,68.55950165,247.4739838,15.50367641,76.37508392,293.457489,16.37156677,79.80194855,289.3719482,8.048599243,39.15859985,151.7052155,10.5554285,50.0622139,186.0154266
635.0700073,0.084874511,0.019323921,0.292222887,0.213034287,0.813574314,4.094286442,0.244272232,1.044753551,3.712783337,0.320574999,0.672548711,3.217710018,0.163875043,0.710409105,2.73142314,0.223142341,0.461176693,2.081892252,14.81621742,60.74032593,235.2806244,14.0987339,67.22485352,248.2041626,16.03763008,76.95168304,282.1092834,15.15851021,74.99375153,283.647522,9.009540558,38.47823715,144.7621307,11.23957443,46.83448029,180.2078857
635.9400024,0.025260819,0.032557808,0.294404984,0.346916676,1.105502248,3.842472076,0.22488755,0.895847917,3.016088009,0.134927273,0.89403975,3.038295507,0.083860256,0.838717282,2.887640953,0.042578917,0.7564345,2.189986467,12.88345051,60.91203308,227.6815796,14.8835535,63.7914238,242.3322296,16.67115211,73.23834229,274.1644287,16.60164452,74.70278931,272.840271,7.826064587,38.58299637,146.7074127,9.457933426,47.18859482,174.0569611
636.9500122,-0.008354777,0.083853655,0.206413463,0.174659416,1.013524652,4.074242115,0.267395318,1.022474647,3.619385004,0.141287535,0.619979322,2.485023499,0.149237648,0.752681851,2.830572605,0.136572376,0.734450877,1.687831044,11.67652988,58.25955582,221.4972534,14.60080242,61.00354004,231.3327332,15.87451077,72.00776672,264.3528442,14.37156391,71.51986694,266.7751465,8.190120697,37.21224594,140.241806,8.823084831,44.48892212,168.1401215
637.9699707,0,0.103784233,0.265606016,0.175995842,1.031230688,4.154393196,0.109670401,0.999088049,3.808348179,0.194621667,0.882122338,2.549659967,0.100993954,0.738325656,2.621283293,0.093025617,0.321275681,1.934052944,11.47088242,58.23868179,214.0414276,13.4099617,59.17209625,224.1873169,14.86172676,69.1105423,258.8623657,13.98659325,71.33924103,261.4002075,8.079444885,35.00433731,136.0567627,9.017753601,44.31905746,165.4615784
638.9799805,0.008448943,0.012852645,0.240807504,0.075559773,1.143955588,3.856253624,0.337712348,0.990373552,2.975482702,0.186677977,0.670957327,2.271388531,0.133368895,0.822971761,2.467560291,0.033746731,0.515145242,1.892752886,12.99528503,54.95791626,211.1950226,13.54864883,57.98750687,218.9459229,14.61344814,64.69907379,246.8458099,13.68432331,67.4317627,255.2740936,7.888138294,33.79011536,127.6459961,8.760919571,41.56231689,163.3624115
640,-0.016657645,0.012925575,0.379077613,0.260289848,0.93716979,3.690498829,0.253517568,0.802256882,3.48443222,0.288965762,0.786843956,2.545880795,0.258144021,0.797916472,2.57380271,0.1108969,0.558488727,1.575915575,11.48719501,53.86108017,206.2985382,12.78472614,55.12034225,210.32164,14.99289417,65.88056946,240.1096039,14.42526245,65.12493896,246.365036,7.22770834,33.59804916,125.9542542,9.088108063,39.71879196,152.854599
641.0100098,-0.016691566,0.077775612,0.078929715,0.067234807,0.951405644,3.82111907,0.163052335,1.034943819,3.20919323,0.13432622,0.575303316,2.588180065,0.084686197,0.472067207,2.429754734,0.07519111,0.424224496,1.891362786,12.3487215,53.27555466,195.4789429,11.28286839,54.49996948,205.4742126,13.32297421,62.9647522,236.9789886,13.29863358,64.43321228,239.7077637,7.084882259,34.10240936,123.4286346,8.768177986,39.80764771,149.0340576
642.0200195,0.016828785,0.071301706,0.192454457,0.131851107,0.895620167,3.556644201,0.301722318,0.841618002,3.189452171,0.041916769,0.54381758,2.768928766,0.193981513,0.57912451,2.489917278,0.143086806,0.486513823,2.019639969,11.45765972,49.7161293,188.3207703,12.36296558,53.10253906,200.0832062,12.5528717,62.49547577,229.9991913,13.1934185,62.1055069,229.6417236,7.103672981,32.13554001,121.6414948,6.978909492,39.81568146,148.2319489
643.039978,0.008562597,0.077558957,0.246303767,0.19910568,0.841643155,4.136387825,0.236286908,0.85281831,3.527610302,0.263726533,0.575597465,2.77801609,0.067002237,0.692626417,1.91578424,0.100761585,0.373422772,1.613494754,10.74252987,49.65708542,183.7334747,11.06439209,51.99315643,192.6503143,13.51685143,58.76369476,225.9836121,13.13793182,59.90034866,223.2315826,7.17069912,30.69756508,117.4690247,7.621900082,38.49769974,142.4764404
644.0499878,0.008318983,0.058807384,0.267251045,0.243249819,0.70936358,3.55824542,0.133775905,0.512325406,3.394775152,0.266831219,0.583236694,1.944400549,0.216522306,0.6484496,2.088857412,0.109224424,0.458535314,1.625374317,10.4430809,46.38254547,181.9007263,10.91856098,49.63491821,189.6539307,12.09170246,57.96451569,214.9442444,13.1693306,58.36568451,218.2848663,6.55222702,30.22807884,111.017807,8.672842026,37.94407654,133.8002625
645.0700073,-0.050693661,0.032462474,0.094345339,0.206708953,1.244237781,3.483020306,0.15560703,0.657309651,3.354477882,0.059317511,0.657528341,2.630668402,0.084507994,0.490286619,2.398266077,0.167845771,0.562295198,1.733342052,9.182835579,43.88737106,175.9723053,9.913029671,49.30226517,184.9338531,11.13297939,56.27694321,209.8139038,11.80965042,55.10268402,205.7560425,6.797969341,28.6001873,110.0120621,7.831636906,36.31493759,133.0205231
645.9400024,0.050969265,0.064021304,0.161730513,0.10823141,0.801432848,3.410962105,0.133713305,0.871011198,2.7870574,0.166357309,0.488787592,2.795560837,0.12600489,0.314804822,1.929139733,0.00842886,0.518566608,1.689301968,9.368140221,45.16034317,172.4897308,10.36615181,46.96358109,183.8674316,12.45466232,53.81679535,205.6557007,12.50394917,54.37796402,207.0881195,6.090144157,29.75961113,107.1521072,7.569228172,35.68465042,130.7933655
646.9500122,0.017101763,-0.019411195,0.120861337,0.305398941,1.061859965,2.995519876,0.171076164,0.66736263,2.413428545,0.025511289,0.81788075,1.983728051,0.110607229,0.687958777,1.86954987,0.008534535,0.508942366,2.175499439,9.206022263,45.29320526,162.5843811,9.903706551,46.08289337,177.3486481,11.75063133,51.33446121,197.4401398,11.12547684,55.03861237,202.2239685,6.631604671,28.39971733,106.0419998,7.103942871,33.65344238,127.7718506
647.9699707,0.076461695,0.038582977,0.145268217,0.091775268,0.973067582,3.571069479,0.110231146,0.773088574,2.95059371,0.232472047,0.409360707,2.258298635,0.15376468,0.505017817,2.18904829,0.145501852,0.314265758,1.525845289,9.209609985,42.94634628,163.958786,9.695371628,45.73647308,173.8345642,11.02278328,51.83489227,195.1593475,11.27993202,53.10079575,190.2876282,6.327687263,27.12183571,100.4498062,7.759315491,32.65155029,126.8038635
648.9799805,-0.025006045,0.012900813,0.183883891,0.215980917,0.507145524,3.226401329,0.263751209,1.006722331,2.813777447,0.068407647,0.690291464,2.232730865,0.188177332,0.677130997,1.588209987,0.221310496,0.387802571,1.579602003,9.095113754,41.76042938,153.1355896,10.0206089,43.50472641,165.8815155,11.31317711,47.27313995,191.9763489,11.56196022,50.79029846,188.8152618,5.453581333,25.93597412,99.57278442,7.145185471,31.15161324,117.9654541
650,0.042013984,0.019475713,0.133091986,0.174362123,0.982513905,3.252742529,0.140852079,0.701877534,2.921986103,0.068768702,0.545156002,1.815886736,0.125285015,0.586174011,2.163190603,-0.08699283,0.399479389,1.293627143,9.522512436,40.63640976,152.5089111,9.733318329,41.96904755,158.5684814,10.15447044,48.5141449,182.0088654,11.0911684,47.84030151,180.7717743,5.603434086,26.34070206,96.32463837,6.866006374,32.69642639,114.5043182
651.0100098,0.117773742,0.026145671,0.098520875,0.07484594,0.647847593,3.283289671,0.066702239,0.919739604,2.929269075,0.112289675,0.530070067,1.922656178,0.090361699,0.564200819,2.265831232,-0.050617106,0.35469681,1.59774375,9.274066925,40.73246002,144.3457184,8.856862068,42.1253624,156.2349548,10.1744318,48.01794052,177.1251221,9.723085403,49.21650696,175.6120148,6.208286762,24.63708115,94.11711884,6.475832939,30.20833969,114.3286362
652.0200195,-0.034188911,0.025945721,0.132593453,0.265095979,0.837379515,3.055003405,0.159405336,0.764813304,2.711165428,0.122029878,0.594876111,1.982406259,0.139462009,0.426441997,2.100673199,0.215285257,0.299179196,1.499260306,7.860914707,39.79013062,145.0015717,7.882503986,40.03040314,153.2922821,9.372888565,44.39972305,175.0047607,9.797431946,45.41952896,175.0304871,5.898068905,23.59535217,91.19945526,6.103049755,28.99552155,108.3152771
653.039978,0.01689389,0.019376591,0.14578031,0.166408733,0.794360697,3.156458139,0.215301305,0.668154359,2.3783319,0.127017453,0.477105469,1.82606411,0.024807125,0.815052986,1.965978861,0.087345399,0.378488988,1.227884889,8.952860832,36.33554077,139.0417786,8.011325836,38.70391083,143.5107727,10.0301075,44.39441681,166.6524963,9.883503914,45.63040161,170.2506866,4.523012161,23.74270439,87.86341858,6.109082222,28.4443512,108.3503952
654.0499878,-0.025338909,0.019369585,-0.006590611,0.263108105,0.70614481,2.823059797,0.233996332,0.526948273,2.388519526,0.05104341,0.586647153,2.239266634,0.279437512,0.360632092,1.883339882,0.069373384,0.460005462,1.810204029,8.54343605,37.38724518,138.245285,8.442899704,37.99972153,145.2009735,8.652647018,45.0110321,163.2773285,9.871513367,43.8758316,162.8527985,4.966858864,23.63508797,84.95692444,5.168411732,28.60296822,103.6221619
655.0700073,0.069316283,0.118300423,0.244029522,0.23406674,0.715658367,3.425697327,0.085439414,0.604408324,2.479717255,0.128040984,0.677711844,2.021303415,0.209638327,0.653435648,1.903545141,0.060099252,0.28713879,1.317018747,7.47460413,35.84633255,131.0283813,8.205145836,36.29626083,138.8874359,8.534360886,40.5039978,158.574585,9.513012886,41.64639664,157.975235,4.512328148,22.50506783,81.46568298,5.936351299,26.26503181,100.1407623
655.9400024,0.060340665,-0.013161012,0.066702686,0.234072611,0.890912652,3.130043745,0.033351399,0.477928996,2.696148157,0.16471608,0.483069092,1.532649517,0.099590845,0.311419576,1.705789924,0.116086975,0.339301556,1.606051803,7.466906071,34.48165894,126.725647,7.987652779,35.8121376,134.1607056,9.347657204,39.94448471,153.9761505,7.680116177,40.35490036,154.4029541,3.982594728,20.77214622,77.53791046,5.492343426,25.22644043,98.8081131
656.9500122,0.008541023,0.026146526,0.211037248,0.233255595,0.692751408,2.935407877,0.193050191,0.646487653,2.324138165,0.035142284,0.555250764,1.448435664,0.170149058,0.485204458,2.018877745,0.139031291,0.473392725,1.62226212,6.21118021,32.01329803,128.482193,7.816535473,35.98192215,129.8327332,8.970743179,38.58478928,149.7379608,8.734607697,40.2893219,150.9381866,4.239217758,20.56353569,77.82374573,4.864860535,24.80492973,93.99610138
657.9699707,0.084100753,0.006447745,0.2586447,0.26288116,0.92873627,2.673045158,0.117403373,0.527188838,1.577528596,0.067921512,0.459005475,1.984470487,0.110668436,0.466254801,1.632307649,0.128853798,0.380964696,1.546254396,6.337583542,31.01659775,121.817337,8.057026863,33.46069336,126.7294006,7.753777981,39.63692856,145.3507996,9.381332397,41.85788345,143.4392853,4.502483845,20.02597046,75.90486908,4.797829628,24.77245331,91.49317169
658.9799805,0.075562947,0.025625585,0.106202908,0.255076021,0.589630544,2.304773092,0.116787352,0.622519612,2.083196163,0.147598907,0.596310973,1.630215049,0.025205424,0.63838017,1.315562606,0.094984807,0.561605573,1.455174804,6.416995525,30.40232086,118.133194,8.095788002,32.86965179,123.3270569,7.553937912,37.70947266,141.5513763,8.268746376,38.09343338,139.3316498,4.517643452,19.41847992,71.04226685,4.861210823,23.85191345,90.21818542
660,0.008478097,0.039671257,0.104239963,0.251549125,0.766440451,2.226671219,0.19439961,0.304382473,2.114373684,0.092593372,0.440002948,2.033272982,0.016665278,0.4296166,1.512378097,-0.025749968,0.314704567,1.108625174,7.105231762,29.92971802,115.8287964,6.971754074,30.61354828,121.4365921,8.399902344,35.53427887,136.2611389,8.648259163,37.37602615,139.310257,3.827593327,21.68967438,75.0037384,5.121775627,23.47767448,87.01151276
661,0.017036356,0.038544063,0.157840744,0.075556599,0.663653672,2.791956425,0.050956279,0.497085273,1.857129335,0.138148978,0.447322726,1.649718761,0.145056143,0.421160102,1.723327518,0.059727982,0.275247544,1.362050414,6.080444813,32.60092545,110.8949051,6.581536293,28.6929493,115.9321136,7.35888052,37.32975388,133.8095245,7.919707298,35.7482338,134.519577,4.256552696,18.4261837,70.79829407,5.346745968,23.81059647,88.81486511
662,-0.008404844,0.090209089,0.072458036,-0.050716799,0.521720707,2.599098682,0.155381382,0.691895187,2.661000967,0.11077217,0.509287834,1.52395463,0.075592779,0.591492891,1.192281246,0.135533497,0.294228643,1.098775148,6.244964123,28.52259064,107.4344254,7.079928875,30.45280647,112.0495605,8.100683212,33.38365555,132.2864838,7.222788334,34.58262253,132.7521667,3.891213417,17.66588974,68.4264679,4.512535572,23.18589401,84.14015198
663,0.008606741,0.0899847,0.185028553,0.102674678,0.762245596,2.472843885,0.117612466,0.559943199,2.502596855,0.059174098,0.421912193,1.654438257,0.067182295,0.342168301,1.453612089,-0.017902698,0.284815431,1.14025867,6.576389313,27.37211037,102.9625931,6.251865387,30.84456253,107.5840836,6.876022339,34.31658936,126.1330566,7.342752934,32.71009827,125.524971,3.259144306,19.03239059,66.17941284,4.935494423,22.09376526,80.72257233
664,0,0.045245361,0.039823979,0.18248491,0.686474443,2.569637299,0.066900261,0.525884867,2.680696964,0.227186665,0.636127949,1.752131701,0.170337439,0.472100198,1.488308907,0.087029167,0.359515965,1.376920462,6.08454752,25.99231148,101.7294312,6.325734138,26.48997879,105.0549316,7.250304699,31.70527077,122.5731812,7.039943695,31.74478912,121.1326218,3.259094,16.86388588,64.15106201,4.233808517,19.58811188,77.9886322
665,0.050776456,0.019983348,0.139212057,0.176813811,0.777892053,2.5793612,0.185646176,0.701050937,2.27049017,0.076532565,0.475241989,1.44180727,0.107751474,0.685364127,1.501588941,0.077769905,0.212848038,1.094271064,5.330187321,26.67645645,97.91259766,5.752811909,27.43832207,99.81155396,7.950937271,32.8465271,115.4918594,7.226186275,32.64390564,118.107132,3.417231321,15.5558548,62.02495575,4.587312222,18.74463463,74.54605103
666,0.051154383,0.019759202,0.072412722,0.093795031,0.53517431,2.145395756,0.059101652,0.52227366,1.914850831,0.177555308,0.242926464,1.577883124,0.024886971,0.290149421,1.206937194,0.017303433,0.274017274,1.147310734,5.35789156,25.00065041,96.8728714,5.029231548,26.90097237,100.2244186,5.682011604,28.99364853,110.0853806,6.145292759,30.20702553,115.2053528,3.297384262,14.85676575,60.1827774,4.807121754,18.08839989,71.24664307
