Wavelength,Ethanol_1,Ethanol_2,Ethanol_3,0_Hg_1min_1,0_Hg_1min_2,0_Hg_1min_3,0_Hg_3min_1,0_Hg_3min_2,0_Hg_3min_3,0_Hg_5min_,0_Hg_5min_2,0_Hg_5min_3,0_Hg_10min_1,0_Hg_10min_2,0_Hg_10min_3,0.025_Hg_1min_1,0.025_Hg_1min_2,0.025_Hg_1min_3,0.025_Hg_3min_1,0.025_Hg_3min_2,0.025_Hg_3min_3,0.025_Hg_5min_1,0.025_Hg_5min_2,0.025_Hg_5min_3,0.025_Hg_10min_1,0.025_Hg_10min_2,0.025_Hg_10min_3,0.05_Hg_1min_1,0.05_Hg_1min_2,0.05_Hg_1min_3,0.05_Hg_3min_1,0.05_Hg_3min_2,0.05_Hg_3min_3,0.05_Hg_5min_1,0.05_Hg_5min_2,0.05_Hg_5min_3,0.05_Hg_10min_1,0.05_Hg_10min_2,0.05_Hg_10min_3,0.075_Hg_1min_1,0.075_Hg_1min_2,0.075_Hg_1min_3,0.075_Hg_3min_1,0.075_Hg_3min_2,0.075_Hg_3min_3,0.075_Hg_5min_1,0.075_Hg_5min_2,0.075_Hg_5min_3,0.075_Hg_10min_1,0.075_Hg_10min_2,0.075_Hg_10min_3,0.1_Hg_1min_1,0.1_Hg_1min_2,0.1_Hg_1min_3,0.1_Hg_3min_1,0.1_Hg_3min_2,0.1_Hg_3min_3,0.1_Hg_5min_1,0.1_Hg_5min_2,0.1_Hg_5min_3,0.1_Hg_10min_1,0.1_Hg_10min_2,0.1_Hg_10min_3,0.01_Hg_1min_1,0.01_Hg_1min_2,0.01_Hg_1min_3,0.01_Hg_3min_1,0.01_Hg_3min_2,0.01_Hg_3min_3,0.01_Hg_5min_1,0.01_Hg_5min_2,0.01_Hg_5min_3,0.01_Hg_10min_1,0.01_Hg_10min_2,0.01_Hg_10min_3,0.015_Hg_1min_1,0.015_Hg_1min_2,0.015_Hg_1min_3,0.015_Hg_3min_1,0.015_Hg_3min_2,0.015_Hg_3min_3,0.015_Hg_5min_1,0.015_Hg_5min_2,0.015_Hg_5min_3,0.015_Hg_10min_1,0.015_Hg_10min_2,0.015_Hg_10min_3,0.02_Hg_1min_1,0.02_Hg_1min_2,0.02_Hg_1min_3,0.02_Hg_3min_1,0.02_Hg_3min_2,0.02_Hg_3min_3,0.02_Hg_5min_1,0.02_Hg_10min_1,0.02_Hg_10min_2,0.02_Hg_10min_3,0.0075_Hg_1min_1,0.0075_Hg_1min_2,0.0075_Hg_1min_3,0.0075_Hg_3min_1,0.0075_Hg_3min_2,0.0075_Hg_3min_3,0.0075_Hg_5min_1,0.0075_Hg_5min_2,0.0075_Hg_5min_3,0.0075_Hg_10min_1,0.0075_Hg_10min_2,0.0075_Hg_10min_3,0.005_Hg_1min_1,0.005_Hg_1min_2,0.005_Hg_1min_3,0.005_Hg_3min_1,0.005_Hg_3min_2,0.005_Hg_3min_3,0.005_Hg_5min_1,0.005_Hg_5min_2,0.005_Hg_5min_3,0.005_Hg_10min_1,0.005_Hg_10min_2,0.005_Hg_10min_3
518.0300293,0.041159377,0,-0.034714386,1.554973602,1.945133805,1.216626763,1.519488811,1.375585079,1.176856279,1.598666072,1.006446242,1.208449006,1.213602304,1.206173658,1.003744483,139.6437836,138.4383087,139.5311127,139.382019,136.0885468,134.9454803,135.2818451,137.4745178,135.9092712,139.0257568,138.4399719,136.359024,216.5415344,216.406189,223.382431,219.0329132,216.6191101,218.8872528,215.9338379,220.8138428,220.4165497,217.5913239,212.3616333,217.6225739,198.9197693,203.2147064,193.6248016,198.0074005,201.9659882,197.362381,203.2982025,199.9898224,199.8425751,198.2973938,200.6045074,201.3996735,179.9282532,177.2790222,177.7614899,175.5329742,174.0490265,178.7266693,178.137146,180.6166992,175.6906281,177.5363007,179.1737366,175.269165,83.9023056,83.2323761,82.54270172,79.31197357,79.21253967,83.01670074,83.30807495,80.76514435,81.4704895,82.05834198,82.05363464,78.05490112,119.5535126,123.4542542,121.2720871,126.9013443,121.8343277,120.5777664,120.7315826,120.1302643,120.7222748,121.5045319,119.7828598,120.9578552,126.5053711,125.8600616,129.024765,128.3975525,127.9477005,126.7633743,126.0892868,121.2364578,126.2265778,125.5232697,49.77394867,50.23504257,51.8931427,50.36242676,49.71988297,49.09133148,50.4390831,47.5270195,50.1617012,51.12789917,49.15364075,49.03691101,2.437473536,1.763400674,1.946577191,1.565184832,1.797854781,1.617336512,1.947871327,1.156708956,1.49276638,1.711762905,2.021993399,1.577205539
518.9299927,0.157566503,0.127834737,0.051104277,0.809629202,1.540228963,1.270425081,1.399265885,1.861079454,1.304420114,0.990847707,1.295599341,1.354592562,1.048444748,1.59223783,1.613055468,140.0108795,139.3422699,135.290329,139.9953308,135.729538,134.3507385,140.6356964,140.7845917,139.885498,134.5939178,136.6646118,139.9787903,217.4038239,217.6980591,223.2558899,221.2534332,222.5653687,217.338028,220.2725525,215.8406067,217.1756897,217.1262054,217.2547455,217.2092133,203.4366608,201.5785675,200.7335968,206.4430542,199.2755585,193.3530731,200.8080597,202.7759094,200.5205841,197.5094757,194.8957672,199.9124603,182.1368256,175.9245911,177.3655243,180.6372833,177.3544159,174.5194702,174.3375702,175.8928833,174.3645325,177.5007782,177.8314209,174.710556,83.24385071,83.96192169,82.01548004,82.75095367,83.91495514,83.75853729,83.09774017,83.81547546,83.20278168,82.61238861,79.88791656,80.09740448,119.7765198,124.1650696,124.7662659,124.15065,120.452095,120.255127,123.9088364,123.2019272,122.3985062,118.5896835,123.6572418,119.8012543,127.6817932,131.0355835,130.1449127,126.9967422,125.8595581,127.2952271,130.507843,124.4889755,124.4829941,128.4345856,50.64642715,51.23605347,52.39007568,49.30663681,51.52274704,50.30507278,50.70252991,49.63588715,51.33577728,49.3065033,50.41609192,51.09378815,1.938001752,2.322067261,1.693827391,1.642651081,1.981096625,2.273471117,1.865797639,1.971079469,1.41445148,2.067048788,1.586216569,2.224741936
520,0.058866069,0,0.155691832,1.256102324,1.54752481,1.058618903,1.054095745,1.65965271,2.023880243,1.265292525,1.166384816,1.166020751,1.035574436,1.262151241,1.769926906,144.3314972,141.6515656,141.8495026,140.1414948,137.4219666,136.4760742,137.2854004,141.2908936,139.721344,139.0502472,136.6046906,136.6883392,224.8200073,221.6607666,218.6968842,222.6874542,223.3841553,219.1056366,221.7982635,218.1856537,216.5472565,221.6867828,215.894165,214.4127808,200.6555023,201.0255127,202.5257874,204.5000305,208.2884674,206.6517792,204.3414307,203.2710571,205.1447601,198.4868622,196.6321564,201.3093109,180.5370636,179.0755463,179.3609772,179.7096405,179.1744232,180.3293915,181.1786499,180.7689056,182.6483612,181.9318542,179.645813,181.5758972,84.92098236,85.41413116,84.7389679,81.31988525,81.81963348,83.55127716,81.32984161,85.26013947,83.73867035,83.60646057,83.21308899,82.14787292,123.1390228,124.6409302,126.8381805,121.9959259,120.1092606,122.5192719,123.5670319,122.1737213,125.6366196,121.156189,123.1029816,120.6600571,124.0089188,127.3881607,132.2446289,131.7537842,127.1668396,126.8418579,129.1591187,126.414093,121.2425461,124.3537827,54.22561646,51.49169922,50.86962891,55.147789,52.42153168,52.03731918,51.92531586,50.68936157,51.02614212,54.90811539,52.54959869,51.2274704,1.85432291,1.693423867,1.770328283,1.641651034,1.737512708,1.513724446,2.223538637,1.298024774,1.465604901,1.697984099,1.412429333,1.922474384
521.039978,0.066544108,0.025768327,0.096692242,1.440327406,1.149262667,1.81488204,1.916659474,1.553282738,1.504832625,1.555368543,1.349307299,1.390820622,1.186034441,1.662919402,1.335460424,142.6927338,141.2168121,141.4481812,142.9052277,142.2676849,140.2017365,139.0604858,140.5512848,145.4528198,141.6896973,141.2710114,139.1710815,217.9053192,221.3226318,220.7507935,222.4785461,219.607254,227.5310974,223.8791046,225.2600555,222.1130829,222.058609,220.4202118,221.3589325,202.3964996,206.5137329,203.1774597,208.1463928,209.1467285,202.0676727,201.8283997,206.2243347,202.7743683,202.854538,200.1018677,207.7595367,181.1205902,181.401535,180.114212,179.9332581,181.3130188,180.2447052,180.2763672,182.1488342,179.1357422,178.0848694,183.7330933,178.4918823,84.51134491,82.22878265,81.58299255,82.62538147,81.50926971,81.94673157,84.10847473,86.70179749,84.44195557,83.94540405,80.26200104,82.37900543,130.2434235,125.0580978,123.1896439,125.7030487,126.0262756,125.7904739,125.1799164,122.9319458,127.5320053,125.5628204,120.7466888,123.7355804,133.7061005,130.0569153,127.7914352,129.3885498,128.8206482,129.3282471,129.9315491,125.9258118,126.1974106,128.312912,52.18289185,49.87450027,50.97429657,52.46266174,51.3459053,50.5834198,50.00881958,52.97962189,52.88549042,51.2622261,50.60846329,52.35540009,1.662857771,1.950514913,1.820415974,1.812415123,1.626128197,1.374395609,1.677609444,1.938667655,1.567129612,1.550112963,1.868091941,2.090841055
521.9400024,0.209708676,0.025357969,0.008665662,1.405457258,1.719585896,1.815873742,1.099741459,1.321888328,1.582462907,1.222381473,1.25988543,1.574494839,1.007697463,1.512310266,1.489068747,140.2346497,144.5482788,139.6889496,143.3684998,140.9146881,137.7911682,141.4990234,140.4501343,145.4680176,139.7891388,140.9048462,137.0170135,221.6994171,224.9980774,223.4784546,226.8755341,225.5926361,219.8630371,224.8213501,224.8405914,221.2082977,221.3002625,221.3674927,223.325119,203.2453003,205.3198853,203.3972321,203.8704376,201.2593842,204.2099304,206.7867584,202.0849762,205.1577911,202.2044373,201.2763672,206.5895233,185.7301483,181.0943756,181.9626617,180.540451,181.2504883,181.6697388,183.2438202,181.2322998,180.6682587,182.9881287,178.3367767,177.06633,84.44063568,85.6583786,86.64812469,86.51258087,82.91753387,86.47846222,86.50618744,84.64064789,85.93898773,82.40836334,84.35225677,82.13072968,125.5903702,128.3006439,127.8046494,122.1682129,127.4586334,124.0905609,123.0107574,122.1401062,128.7168884,122.9886551,122.9958878,122.5346451,128.387558,134.0884552,128.1465912,129.9480286,129.529007,129.9851532,127.4397812,126.624939,127.1338196,125.0279541,52.97192383,49.71801376,52.11996841,52.0428009,52.4878006,50.81982803,50.78007889,51.48888016,52.24917984,49.60319138,49.85736847,49.24409103,1.777400136,1.671100736,1.602381706,1.783531308,1.560961723,1.838449359,1.861302376,1.544480205,1.557829142,1.990906239,1.785983801,1.99801898
522.9799805,-0.008599414,0.150602415,0.147636086,1.096166849,1.332801342,1.253050208,1.619378567,1.379451275,1.135990739,1.273329854,1.279595971,1.346541405,1.067344308,1.307246566,1.348098278,141.4721375,141.8075562,140.3518829,139.5611572,139.4505157,141.7957916,139.1875458,142.5009155,144.7876587,142.3699036,141.7233734,138.9505463,221.7489166,223.1080322,220.9954529,222.9497223,222.6981964,222.7738037,224.4260559,221.0794067,218.1723938,228.0364838,224.6313324,227.2594604,205.4356842,207.2687836,202.8778534,204.7502747,202.4565582,204.1874084,206.6095886,201.6617584,210.7198486,211.5063934,205.1650543,206.067215,184.8420258,186.1655121,178.3465424,180.2361603,183.2749939,181.0719452,185.5821533,183.9230652,181.8048859,181.6190643,183.6133575,183.2965851,87.720047,88.9984436,85.72212219,86.18312073,84.35519409,87.38925171,86.51931763,83.90163422,85.06493378,83.5083313,81.65422058,83.62825775,127.3733978,126.1059341,125.8232117,126.5385742,126.1233978,125.0607376,129.6997986,124.1378708,126.4346237,124.5922165,122.8930969,126.2621994,127.9072876,130.3786316,132.0362091,131.4434967,131.4848175,131.1991272,132.5114899,126.9124603,130.5804443,129.7017517,53.0512619,51.0599556,53.46660614,53.50238037,50.48635483,52.39813614,52.46831894,50.15050125,51.48525238,50.1388588,51.04009628,50.88612747,1.989979744,1.788447499,1.614253759,1.35391736,1.827275276,1.890707016,1.80883801,1.483526945,1.632287145,1.567466736,1.742010832,1.485144377
524.0200195,0.059538998,0.150135115,0.076954648,1.17627573,1.349574089,1.030169249,1.16783452,1.326470137,1.117623568,1.279066801,1.230790257,1.360160232,1.359405994,1.339136243,1.200200081,146.164917,144.3803253,140.6588135,143.3249969,141.6852264,143.7205353,143.9072266,143.9258118,143.3300629,141.9585876,141.8061829,142.4771118,224.6567383,225.7687683,228.0742645,224.467514,220.4658508,225.0858917,221.8054504,227.9598846,226.9658203,220.0293732,216.3500977,226.8809357,208.6888123,203.6649933,205.4170685,213.7286072,204.2735443,204.6230927,206.8540802,211.8941193,202.2696381,206.7965393,211.2576141,203.7616272,184.002243,182.1253662,182.8731842,187.8370667,179.1930847,183.1504211,188.049118,180.1047058,181.4595184,188.4468689,183.207077,180.9693298,86.55422974,84.98387146,85.45802307,85.18346405,86.06238556,83.95405579,84.69252014,86.20658875,85.89733887,83.74069977,80.21264648,85.30771637,127.0448837,128.5020447,126.7074966,124.4229279,128.0048828,125.493988,124.6637192,126.5430298,124.674736,125.855835,124.6260376,123.324234,131.9838867,132.2552338,128.9171906,129.398468,128.6936035,130.7552948,131.1590729,129.2224121,128.0399017,127.3801956,52.92380142,52.41350555,52.53755951,54.25917053,54.70202255,52.79962158,53.10672379,53.02761841,51.43631363,50.32059097,51.31365204,52.27664948,1.349096417,1.660321712,1.772232652,1.530351877,2.147570133,1.769575357,1.616233349,2.129285336,1.767932773,2.078824997,1.823314905,1.990162015
525.0700073,0.034963813,-0.025333559,0.13716951,1.612819314,1.23455739,1.523229241,1.396248341,1.622704268,1.170459986,1.420442462,0.925756037,1.404179811,1.230033875,1.369405389,1.84230876,144.37883,147.029007,146.7980194,144.7270813,140.8338623,143.6076965,145.6005249,139.5923767,141.5549622,145.0913239,143.6243744,139.0696564,226.1051941,225.1352234,223.995697,224.2665863,226.7019653,225.2710876,228.2167206,224.0415649,222.9130859,231.9057007,223.0312042,223.8935394,210.6908875,208.4090729,202.6913757,205.7352753,205.69133,203.7305603,207.9899139,205.8023682,204.8938904,203.7591095,201.2912903,206.9196625,184.4174957,182.1272583,179.9003906,190.2709503,182.900589,181.8082733,183.4539032,182.2926178,185.5814056,185.8028107,185.8310089,181.7168732,84.69452667,86.00713348,87.0552063,85.14723969,82.23709106,83.97362518,84.33614349,83.8109436,83.28091431,80.21881866,81.71392059,86.69841766,126.3599396,131.7350464,126.9904938,124.5530777,127.1976242,127.9733047,128.3494568,127.7757111,126.1389694,128.4023743,125.1606827,127.0030746,133.0879669,132.2532806,130.7783508,131.9843445,128.2366028,128.9955902,135.0011597,129.1138763,129.9487457,129.4466858,50.92698669,52.94366837,52.23740768,52.92276001,56.26416779,53.34404755,52.83285904,54.55151367,53.32695007,51.56581497,50.17921448,52.41762543,1.683954716,1.806586027,1.590589285,2.093646288,1.700709701,2.053713799,1.683303237,1.411695361,1.814575672,2.048206329,1.717834949,2.149224997
525.9699707,0,0,0.042476553,1.247311831,1.186778784,0.99031508,1.24176383,1.244709969,1.473299623,1.192047358,0.970706999,1.090191722,1.152063727,1.096178889,1.026363134,146.9193115,141.3573761,144.6004791,142.9542847,143.0680084,142.5457458,145.9647217,143.9645691,146.4472351,140.5207367,140.5733948,145.2844238,225.015625,226.0397491,223.6005402,221.2353973,224.1595764,228.9464264,226.1759644,228.0780792,229.6229248,224.7604828,220.4888306,224.4966431,210.356308,204.8576813,206.4260712,204.4150238,205.5513306,203.5339203,208.4471741,204.9557953,212.2845764,209.3470917,203.3813477,209.0222168,181.7406311,180.5097198,182.588089,179.5294342,185.2831421,180.0700531,185.4269104,188.0306549,180.031311,184.2704468,183.4486542,185.6814423,85.10224152,87.16040802,87.1401825,86.15594482,82.88546753,85.36564636,89.5017395,83.99102783,86.9309845,85.42111969,83.73659515,83.242836,129.9937439,126.60569,128.7975616,130.3709106,128.5789642,125.8920135,127.0632477,126.8376694,125.2949677,124.7403336,127.1415939,126.3207016,133.2067261,132.3848114,132.1460114,132.9330902,131.1165161,128.1667175,135.8369446,131.7746429,129.9104462,130.4071808,51.34484863,53.98282242,51.58964539,53.62166595,52.85663223,51.97453308,53.54764175,54.78689194,53.48790359,53.19465637,53.23667908,51.74055099,1.836768031,1.738088131,1.869871497,1.790027261,1.648600459,1.741338253,2.008976221,1.741612673,1.561798692,1.330062032,1.825767279,1.802142024
527.0100098,0.110536695,0.076099642,0.078061983,1.30914855,1.39235568,1.260385275,0.920952976,1.42293942,1.200799346,1.186362028,0.945812106,2.230025768,1.12308681,1.542873621,1.116483569,145.9163818,145.1465302,142.8942261,144.408844,143.226532,147.8663177,146.0253754,145.1393738,136.532959,143.1379242,141.2069702,140.8259583,227.8469391,226.560791,224.3232117,228.7696991,224.2003479,225.3360901,229.8913269,225.0023499,227.4397125,220.7170563,224.7787933,219.4012299,206.3230591,204.3578339,208.1492462,205.1055603,213.7641449,208.5962219,211.2770233,207.1823425,205.481308,204.5283966,203.7897186,211.0384674,187.1888123,191.1668091,183.4606171,186.2889404,185.9404907,183.2343903,185.3406677,184.6830597,184.2925873,186.1018219,184.4833374,184.5594025,89.09872437,85.94043732,87.94198608,84.1448822,85.66204834,84.84617615,82.78997803,87.83024597,89.21903992,85.25585938,85.06575775,85.09008789,128.9041748,124.4287338,128.7451782,127.6876297,129.0653839,128.308609,122.8115768,124.7999191,127.0301971,121.5879211,124.6013794,125,133.8586121,129.3634033,133.516098,135.4333649,133.2541962,133.4198914,130.6629028,131.319809,130.9750214,130.6916351,53.24009705,51.14452362,52.57910156,52.98664474,51.57612228,51.94271469,51.02281189,51.67537308,50.16481018,52.19169235,51.32771301,54.09942245,1.707869053,1.850001335,1.764263272,1.524454117,2.162421703,2.079183817,2.234844923,2.010892391,1.302252889,1.810963273,1.407038569,1.974015951
528.0499878,0.043183487,0.069022037,0,1.249229908,1.427830815,1.212516546,0.929399431,1.197806835,1.249614835,0.867726445,1.219694138,1.370964289,1.342488408,1.144057274,1.133656383,146.7726135,143.0060883,145.3941956,141.9567871,144.7221527,147.3392944,145.3790436,141.8744965,145.1408691,144.2370605,141.6022339,144.4774628,221.7154999,221.3760223,225.2740479,226.7408447,221.3526001,223.9792786,221.8889771,226.0702515,220.0711212,228.8563232,225.1554108,223.1595917,203.2412872,206.4299774,207.9641876,210.0225525,210.2644348,209.9669495,202.9017944,210.6493073,211.5316467,214.0271606,206.7283783,210.5515747,184.2322998,185.7210693,183.1860657,183.9415283,182.4773865,187.2657471,183.0387421,182.4630127,180.6822357,186.0514679,185.6923218,185.7482605,86.05188751,84.83728027,86.84037781,88.97890472,86.45281219,87.07034302,86.01956177,86.16944885,83.49855042,85.51249695,83.14129639,85.0111084,124.7781906,126.7639542,124.3744354,127.1112442,127.825531,128.8136444,129.1087494,126.0678482,126.392067,128.209549,124.4610138,128.4781494,132.1082611,134.5843201,132.5256958,130.8293152,133.0594788,132.9500122,132.965271,134.6931458,126.5850983,126.8481598,53.70601273,53.49572754,54.56097794,53.39847946,50.83810425,51.50506973,54.89340591,52.48596573,54.17541122,53.8839035,52.57300186,54.51148605,1.500085711,1.600413442,1.446138024,1.781971574,2.034827948,1.49121213,1.639026403,1.385623097,1.726805687,1.426920652,1.407523274,1.581897616
528.9500122,0.133366525,0.035103731,0.017435728,1.255574346,1.251521826,1.356116056,1.773787856,1.343962669,1.292863011,1.512884974,1.375240564,1.267601967,1.01113987,1.557685375,1.349562407,140.3468475,148.2973633,140.1751862,142.8858643,143.6462708,145.2275391,142.4737549,142.089035,145.6413727,145.9829407,146.1142883,144.9663086,222.5726013,226.4860535,228.4540405,222.6015778,221.4087982,228.973175,227.6569366,225.1499786,227.4407959,221.8350372,220.6432953,220.2671814,202.5342712,207.6283112,208.4455566,207.8712006,209.7582245,208.6109467,210.7910004,204.568924,208.7260437,211.2544556,207.4600067,206.12323,184.6845703,183.4369507,188.9360657,184.7235718,185.3428955,185.4050903,183.4857788,187.0670471,188.46875,186.9147644,187.9359436,179.8865204,85.15522003,87.09369659,88.21772003,83.79077148,86.50025177,84.55194092,86.60332489,87.85559082,85.20546722,84.90054321,82.20243073,84.06360626,130.4046936,127.6381454,131.4632568,127.5737305,129.2901306,126.8826141,124.4935379,126.2399826,127.5633011,126.4102173,126.5113678,121.4857635,132.0185242,134.2649078,133.2109222,129.765686,131.9746399,131.5880127,134.3526764,132.8002167,131.019043,128.6731567,53.20911789,53.07544708,52.57797241,51.87862778,51.39759064,53.41579056,51.15224838,55.6509819,54.35174179,53.37358093,52.83799362,52.02706146,1.420343876,1.592608929,1.711053491,1.863157749,1.855558515,1.373994589,1.831981063,1.331203341,2.0891366,2.264473438,1.663921237,1.512251854
530,0.026997112,0.033964794,-0.050772589,1.000684261,1.268726826,1.386751413,1.62055397,1.954281688,1.492613196,1.13738811,1.048633695,0.980769873,1.138289094,1.305461049,1.241229534,149.9740295,146.6470642,146.2766418,145.0015259,143.4914246,142.5161285,143.8960571,146.7756653,141.5130157,143.0509796,138.3786469,143.3703308,225.9701996,225.4881134,223.8968811,225.6573486,225.5196075,223.8585052,226.1537476,226.3905182,223.1090851,219.3291168,220.3592987,218.7792206,206.181427,210.5258789,207.7157288,213.535965,206.171524,205.0301361,205.3305511,205.3977814,207.556427,209.1302032,204.8377838,207.1186523,184.0828857,181.4228973,183.8630371,186.8652802,187.8873749,186.9166718,180.6988068,184.8204346,189.4043274,185.0800171,184.3591766,185.5110931,85.39264679,86.53820801,85.81432343,86.01243591,86.45672607,84.42941284,83.80284882,84.82416534,84.82894897,86.42961121,82.25897217,85.91242218,127.2815323,131.6667633,129.6094055,134.4681244,125.0634918,125.1048889,126.7783966,126.4261932,125.2922134,125.6394501,124.7476501,128.6235504,134.0326691,133.3928833,133.7431641,131.9782562,131.3528595,132.2035675,133.6164093,128.613678,125.8671875,131.7230835,54.24414063,51.51003265,53.82357788,51.7844696,52.54973602,53.36328888,50.1112175,52.07355881,53.74150467,52.08909988,51.35525894,50.70267105,1.545797586,1.419050694,1.982504249,2.124144554,1.929553747,1.483729005,1.637642145,1.538526297,1.61996758,1.689693809,1.904160142,1.61371839
531.0200195,0.035868648,0.077904545,0.094796531,1.221119165,0.992887199,1.170389891,1.390904188,1.340851307,0.803056717,0.911173165,0.856568456,1.016812563,1.549026728,1.022114873,1.112737417,145.5245056,141.1730499,147.5267792,147.4501495,143.2232971,145.1403351,146.3738556,145.3010101,143.1021423,141.4957275,139.63414,139.1504059,226.5310364,221.0595398,226.4035797,222.9683838,224.4944916,221.4207306,230.5313263,226.6568146,223.7869415,224.9991455,223.5112457,227.5652008,207.9919891,202.062439,203.1701202,207.287262,207.1589203,202.8536224,212.2350159,207.978241,206.2637634,209.302124,205.1443634,209.8332977,186.4114685,190.5476532,187.0439301,184.8927155,190.7301788,183.5172882,185.4488373,184.3156128,184.6111755,183.753891,188.4285889,184.3275909,86.99255371,86.68243408,86.38169098,84.56590271,82.51329041,81.5236969,83.483284,85.59065247,83.62008667,85.59078217,84.55194092,84.72533417,129.1964874,130.6405945,129.350296,126.9545593,126.8949661,127.1921387,129.0092621,126.6133347,121.8072586,129.5973206,124.4602356,125.1256027,136.5055847,132.2696686,130.819458,131.6640778,129.3766479,129.7028961,135.5198059,127.23069,128.7628784,129.6174927,54.21482849,53.54912567,54.20608521,53.63183975,53.85974503,52.72698593,53.24810791,52.97932434,54.6978035,53.19094849,50.84818649,51.90837097,1.742545485,1.347009778,1.502398491,1.327334404,1.564493895,1.703563213,1.664802432,1.93423605,1.761862159,1.53959322,2.039182663,1.577300668
532.0499878,0,0.017331624,0.016747473,1.107688069,1.148735523,1.194437385,0.937918305,1.215555668,1.414752722,1.0586133,1.52567482,1.132338881,1.433904648,0.815286636,1.113278151,139.5305023,144.8589935,144.2427216,146.4131165,146.1512604,142.6397247,141.7633514,143.7049866,146.8887787,141.1487579,142.1807556,134.7250671,226.1311646,227.7845459,229.1862183,224.0395508,225.6533508,225.3873901,222.3726654,225.7928009,222.8258972,222.2473602,221.5682068,225.1765289,202.6383667,205.401001,206.5674286,211.0952301,203.8708954,202.5317535,208.9229889,209.2684174,210.988205,201.952179,198.9886475,205.9342651,181.8450775,184.102005,184.6758881,179.5291443,183.2657318,183.9060669,183.4165649,185.4934998,182.3608551,181.84375,180.3150024,183.717804,84.912117,83.48622131,87.8421936,84.71328735,86.17137909,81.8684845,84.26449585,83.72157288,86.37591553,82.9536972,83.3581543,83.47203064,128.4348602,126.9001923,126.9289703,127.2222519,127.9584732,125.7831573,130.2714081,129.0201874,126.1185684,125.0066299,122.8106461,123.4978333,130.9321594,130.1643524,132.41716,129.455246,130.803894,129.83078,131.6624451,123.5090485,134.3236694,131.1019135,52.9828949,52.22628021,52.19095993,51.14378357,53.60237885,52.53696442,52.50308228,49.7328949,50.33777237,51.54850769,49.74226379,52.70132446,1.526978135,1.209879518,1.311574817,1.837550402,1.465690613,1.580099225,1.850809455,1.589078069,1.308200121,2.09785223,1.820388317,1.485347986
